concept,source language text,target language text,variations,label
each,"We got to know each other incredibly well through that quarter, and he took the project that he started working on in the independent study and turned it, ultimately, into a company called Play for Tomorrow, where he teaches kids from disadvantaged backgrounds how to, essentially, craft the lives they dream to live.","Այդ կիսամյակի ընթացքում մենք հասցրինք շատ լավ ճանաչել միմյանց, և նա ձեռնամուխ եղավ իր սկսած ծրագրի իրականացմանն ինքնուրույն՝ արդյունքում դարձնելով դա ընկերություն՝ «Վաղվա խաղ» անվանմամբ, որում նա անապահով պայմաններում ապրող երեխաներին, ըստ էության, սովորեցնում է՝ ինչպես կառուցել իրենց երազած կյանքը:","['միմյանց', 'յուրաքանչյուր/յուրաքանչյուրը']",միմյանց
each,"And we wished each other well, and the most important thing that day was that he was not going to leave with that embarrassment, that experience of embarrassment.","«Իհարկե, մերսի»: Միմյանց լավը մաղթեցինք և այդ օրվա ամենակարևոր բանն այն էր, որ նա չէր հեռանալու այդ շփոթվածությամբ, այդ ամոթալի դեպքով:","['միմյանց', 'յուրաքանչյուր/յուրաքանչյուրը']",միմյանց
each,The stories we tell about each other matter very much.,"Այն պատմությունները, որ մենք պատմում ենք միմյանց մասին, մեծ նշանակություն ունեն:","['միմյանց', 'յուրաքանչյուր/յուրաքանչյուրը']",միմյանց
each,So each building has its own personality.,Այստեղ յուրաքանչյուր բնակարան յուրովի է ներկայանում:,"['միմյանց', 'յուրաքանչյուր/յուրաքանչյուրը']",յուրաքանչյուր/յուրաքանչյուրը
each,"Our genetic information is organized into a set of 46 volumes, and when we did that, we had to be able to account for each of those 46 volumes, because in some cases with autism, there's actually a single volume that's missing.","Մեր գենետիկ հիշողությունը բաղկացած է 46 մտավոր հատորներից, և դա կսկսենք դիտարկել՝ հաշվի առնելով 46 հատորներից յուրաքանչյուրը, որովհետև մեկ հատորի բացակայությունը կարող է աուտիզմի պատճառ դառնալ:","['միմյանց', 'յուրաքանչյուր/յուրաքանչյուրը']",յուրաքանչյուր/յուրաքանչյուրը
each,"We need to think of HIV not as a single virus that we think we've figured out, but as a collection of rapidly evolving and highly unique viruses, each of which can set off the next deadly epidemic.","Մենք պետք է մտածենք ՄԻԱՎ-ի մասին ոչ որպես մի վարակի, որին մենք տեղյակ ենք բայց որպես արագ զարգացող և յուրօրինակ վարակների միացություն որոնցից յուրաքանչյուրը կարող է նոր համաճարակի պատճառ դառնալ։","['միմյանց', 'յուրաքանչյուր/յուրաքանչյուրը']",յուրաքանչյուր/յուրաքանչյուրը
each,One of those key indicators is: How do the Bhutanese feel about how they spend their time each day?,"Ի դեպ, այս կարոր ցուցանիշներից մեկն է` թե ինչպես են Բհութանի բնակիչները վերաբերվում յուրաքանչյուր օր իրենց ժամանակը անցկացնելուն:","['միմյանց', 'յուրաքանչյուր/յուրաքանչյուրը']",յուրաքանչյուր/յուրաքանչյուրը
each,Which means that each and every one of you here today knows at least one child that is suffering from a developmental disorder.,"Սա նշանակում է, որ այստեղ այսօր ձեզնից յուրաքանչյուրը գիտի գոնե մեկ երեխա, որն ունի զարգացման շեղում:","['միմյանց', 'յուրաքանչյուր/յուրաքանչյուրը']",յուրաքանչյուր/յուրաքանչյուրը
each,"Believing in each other, really being sure when push comes to shove that each one of us can do amazing things in the world, that is what can make our stories into love stories and our collective story into one that continually perpetuates hope and good things for all of us.","Մեկս մյուսի ուժերին հավատալն է, իրոք վստահ լինելը, որ երբ կա օգնություն, մեզանից յուրաքանչյուրը կարող է զարմանահրաշ բաներ անել աշխարհում, դա է վերածում մեր պատմությունները սիրո պատմությունների, իսկ մեր ընդհանուր պատմությունը` մի պատմության, որ շարունակաբար հույս ու շատ այլ լավ բաներ է անմահացնում մեզ բոլորիս համար:","['միմյանց', 'յուրաքանչյուր/յուրաքանչյուրը']",յուրաքանչյուր/յուրաքանչյուրը
hear,And we tested this by exposing American babies who'd never heard a second language to Mandarin for the first time during the critical period.,"Եվ մենք սա փորձարկեցինք` առաջարկելով ամերիկացի երեխային, ով երբեք չէր լսել ոչ մի օտար լեզու, առաջին անգամ լսել չիներեն կրիտիկական ժամանակահատվածում:","['լսել', 'լսում']",լսել
hear,"So we've all heard about fairies and we've all heard about nymphs, but how many people outside of India know about their Indian counterparts, the Apsaras?","Դե, մենք բոլորս լսել ենք փերիների, հավերժահարսերի մասին, բայց քանի՞ հոգի Հնդկաստանից դուրս գիտի հնդկական փերիների՝ Ապսարաների մասին:","['լսել', 'լսում']",լսել
hear,You've probably all heard of Google's Project Glass.,"Հավանաբար, բոլորդ լսել եք Google Glass ակնոցի նախագծի մասին:","['լսել', 'լսում']",լսել
hear,"Yet, I had never heard of him.",Ես նրա մասին երբեք չէի լսել:,"['լսել', 'լսում']",լսել
hear,"And they're still with us, and you haven't solved them, and I haven't heard anybody here speak to that.","Եւ դրանք դեռ մեր հետ են, և դուք դեռ չեք լուծել դրանք, և ես չեմ լսել որևէ մեկին, որ այդ մասին խոսեց այստեղ:","['լսել', 'լսում']",լսել
hear,"It's really prompted by a conversation I had with a wonderful woman who maybe most people have never heard of, Gillian Lynne.","մի հիանալի կնոջ հետ, որի մասին երեւի շատերդ երբեք չեք էլ լսել, նրա անունը Գիլլիան Լյուննի է:","['լսել', 'լսում']",լսել
hear,"Now, when you were little, if you had noise and you didn't want to hear it, you'd stick your fingers in your ears and hum.","Հիմա… Երբ դուք փոքր էիք և չէիք ցանկանում աղմուկ լսել, դուք մատներով փակում էիք ձեր ականջները, և բվվոց:","['լսել', 'լսում']",լսել
hear,"So, why don't we hear more about the world?","Լավ, իսկ ինչու՞ մենք չենք լսում լուրեր մնացած աշխարհից։","['լսել', 'լսում']",լսում
hear,It was the first time she'd ever heard her baby's heartbeat.,"Առաջին անգամն էր, որ նա լսում էր իր երեխայի սրտի բաբախյունը:","['լսել', 'լսում']",լսում
hear,So it also reduces what you hear.,"Դա պակասեցնում է այն, ինչ դուք լսում եք:","['լսել', 'լսում']",լսում
hear,"Your inner voice is the one you hear when you read a text silently, when you rehearse for an important conversation.","Ձեր ներքին ձայնն այն է, ինչ դուք լսում եք լուռ կարդալիս, որևէ կարևոր զրույց մտքում փորձելիս:","['լսել', 'լսում']",լսում
student,"I have been teaching for a long time, and in doing so have acquired a body of knowledge about kids and learning that I really wish more people would understand about the potential of students.","Երկար ժամանակ է, ինչ դասավանդում եմ և դրա շնորհիվ ձեռք եմ բերել երեխաների և ուսուցման մասին գիտելիքների մի ամբողջ համակարգ և իրոք կցանկանաի, որ ավելի շատ մարդիկ գաղափար ունենան աշակերտների ներուժի մասին:","['աշակերտ/աշակերտները/աշակերտների/աշակերտներին', 'ուսանող/ուսանողները/ուսանողների/ուսանողներին']",աշակերտ/աշակերտները/աշակերտների/աշակերտներին
student,"I use spoken word to help my students rediscover wonder, to fight their instincts to be cool and unfazed and, instead, actively pursue being engaged with what goes on around them, so that they can reinterpret and create something from it.","Ես կիրառում եմ բանավոր ստեղծագործությունը, որպեսզի օգնեմ իմ աշակերտներին կրկին բացահայտել հրաշքը, հաղթահարել սեփական բնազդը լինել անվրդով և հանգիստ, և դրա փոխարեն ակտիվորեն մասնակցել այն ամենի մեջ, ինչ տեղի է ունենում իրենց շուրջը, որպեսզի նրանք կարողանան դա մեկնաբանել և ստեղծել ինչ-որ մի նոր բան:","['աշակերտ/աշակերտները/աշակերտների/աշակերտներին', 'ուսանող/ուսանողները/ուսանողների/ուսանողներին']",աշակերտ/աշակերտները/աշակերտների/աշակերտներին
student,"In this game, students were rewarded for effort, strategy and progress.","օնլայն մաթեմատիկական խաղ, որը կխրախուսեր &lt;&lt;դեռ&gt;&gt;-ը: Այս խաղում աշակերտները խրախուսվում են ջանք թափելու, ռազմավարության ու առաջընթացի համար","['աշակերտ/աշակերտները/աշակերտների/աշակերտներին', 'ուսանող/ուսանողները/ուսանողների/ուսանողներին']",աշակերտ/աշակերտները/աշակերտների/աշակերտներին
student,"It was a political ferment, so to say -- students out in the streets of Paris, revolting against authority.",Քաղաքական հուզումներ էին. ինչպես ասում են Փարիզում ուսանողները դուրս էին եկել փողոց ապստամբելու իշխանության դեմ։,"['աշակերտ/աշակերտները/աշակերտների/աշակերտներին', 'ուսանող/ուսանողները/ուսանողների/ուսանողներին']",ուսանող/ուսանողները/ուսանողների/ուսանողներին
student,"By the end of each week, the students take a quiz, hand in their homework, which are assessed by their peers under the supervision of the instructors, get a grade, move to the next week.","Ամեն շաբաթվա վերջում, ուսանողները ստուգարք են տալիս հանձնում են իրենց տնայինները, որոնք ստուգվում են իրենց դասընկերների կողմից դասախոսի հսկողությամբ: Նրանք ստանում են իրենց գնահատականը","['աշակերտ/աշակերտները/աշակերտների/աշակերտներին', 'ուսանող/ուսանողները/ուսանողների/ուսանողներին']",ուսանող/ուսանողները/ուսանողների/ուսանողներին
student,"He was so intrigued by one of the projects the students had done, he thought there might be a book in it, and he wanted to meet those students.","Նրան այնքան հետաքրքրեց ուսանողներիս նախագծերից մեկը, որ մտածեց դրա մասին գիրք ստեղծելու շուրջ ու ցանկացավ հանդիպել այդ ուսանողներին:","['աշակերտ/աշակերտները/աշակերտների/աշակերտներին', 'ուսանող/ուսանողները/ուսանողների/ուսանողներին']",ուսանող/ուսանողները/ուսանողների/ուսանողներին
student,"We'd like to take the materials that we have built for education, and get them out to students everywhere, students that can't come and visit us at the ATA.","Մենք ցանկանում ենք հավաքել այն բոլոր կրթական նյութերը, որ մենք պատրաստել ենք և տրամադրել դրանք ուսանողներին ողջ աշխարհով, այն ուսանողներին, ովքեր չեն կարող գալ և այցելել մեզ այստեղ.","['աշակերտ/աշակերտները/աշակերտների/աշակերտներին', 'ուսանող/ուսանողները/ուսանողների/ուսանողներին']",ուսանող/ուսանողները/ուսանողների/ուսանողներին
student,"And because of the social connections, Chinese students coming elsewhere, and going to school, or businesses in the rest of the world opening offices in China -- there were people listening all over the world, hearing this news.","Եվ սոցիալական կապերի, այլ տեղերից եկող չինացի ուսանողների և Չինաստանում գրասենյակներ բացող բիզնեսների պատճառով կային մարդիկ, ովքեր աշխարհի տարբեր ծայրերում լսում էին այս նորությունը:","['աշակերտ/աշակերտները/աշակերտների/աշակերտներին', 'ուսանող/ուսանողները/ուսանողների/ուսանողներին']",ուսանող/ուսանողները/ուսանողների/ուսանողներին
student,"So the average for most people is around 20 inches; business schools students, about half of that; lawyers, a little better, but not much better than that, kindergarteners, better than most adults.","Պատրաստված աշտարակների միջին բարձրությունը կազմում էր մոտ հիսուն սանտիմետր, բիզնես դպրոցի ուսանողների մոտ` դրա կեսը, իրավաբանների մոտ մի փոքր ավելի լավ, բայց ոչ շատ լավ, մանկապարտեզի երեխաների մոտ ավելի լավ, քան մեծահասակների մոտ:","['աշակերտ/աշակերտները/աշակերտների/աշակերտներին', 'ուսանող/ուսանողները/ուսանողների/ուսանողներին']",ուսանող/ուսանողները/ուսանողների/ուսանողներին
