concept,source language text,target language text,variations,label
our,Our survival instinct is our single greatest source of inspiration.,நம்முடைய உயிர்வாழ வேண்டும் என்ற உணர்வு நம்மை பல விஷயங்களை செய்ய வைக்கிறது.,"['எங்கள்', 'நம்/நமது']",நம்/நமது
our,Its getting tainted now is not gonna help our cause.,அதன் எங்கள் காரணம் உதவ போவதில்லை உள்ளது இப்போது களங்கம் செய்து.,"['எங்கள்', 'நம்/நமது']",எங்கள்
our,"But it has so many convolutions and ridges it's now 80 percent of our brain, and that's where we do our thinking, and it's the great sublimator.","ஆனால் அதிக அளவில் சுருள்களும் நீட்சிகளும் இருக்கும் இப்பொழுது ஏறக்குறைய 80 விழுக்காடு நமது மூளையை போலவே இருக்கும், அங்கு தான் நமது சிந்திக்கும் திறன் இருக்கிறது, அது தான் நமது மிக பெரிய திறன் மேம்பாடு மையம்.","['எங்கள்', 'நம்/நமது']",நம்/நமது
our,"And many of our ideas have been formed, not to meet the circumstances of this century, but to cope with the circumstances of previous centuries.","அத்துடன் கூடுதலான நம் எண்ணங்கள் இந்த நூற்றாண்டினை எதிர்கொள்ளும் வகையில் உருவாக்கப்படவில்லை, ஆனால் சென்ற நூற்றாண்டின் காலத்தை பொறுக்கும் வகையில் இருக்கிறது.","['எங்கள்', 'நம்/நமது']",நம்/நமது
our,"Group of kids around our age, they have a girl with them.","எங்கள் வயதில் சுற்றி குழந்தைகள் குழு, இவர்கள் அவர்களுடன் ஒரு பெண் வேண்டும்.","['எங்கள்', 'நம்/நமது']",எங்கள்
our,There's been a lot of movement recently in greening our food systems.,நமது உணவை பசுமையாக்க பல்வேறு பணிகள் அண்மையில் துவங்கியுள்ளன.,"['எங்கள்', 'நம்/நமது']",நம்/நமது
our,We exhausted our natural resources.,நம் இயற்கை வளங்களை தீர்ந்துவிட்டது .,"['எங்கள்', 'நம்/நமது']",நம்/நமது
our,"Until our tour is complete, Vika and I do our job.",". எங்கள் பயணம் முடிந்ததும் வரை, Vika மற்றும் நான் நம் வேலையை செய்ய","['எங்கள்', 'நம்/நமது']",எங்கள்
our,It's about the way that we look at our plates.,இது நம் உணவு தட்டுகளை பார்க்கும் விதம் பற்றியது.,"['எங்கள்', 'நம்/நமது']",நம்/நமது
our,But it is our home.,இது நமது வீடு.,"['எங்கள்', 'நம்/நமது']",நம்/நமது
our,"I said, ""Remember when we'd leave a really bad message on our ex-boyfriend's answering machine?","நான் சொன்னேன்,"" ஞாபகமிருக்கிறதா , நாம் மிகவும் மோசமான செய்திகளை நம் முன்னாள் ஆண் நண்பர்களின் பதிலளிக்கும் இயந்திரத்தில் விடுவோமே?"" பிறகு, நாம் அவனுடைய படுக்கையறைக்குள் நுழைந்து","['எங்கள்', 'நம்/நமது']",நம்/நமது
our,Our foundation has backed a vaccine that's going into phase three trial that starts in a couple months.,மூன்றாம் கட்ட சோதனையில் உள்ள ஒரு தடுப்பூசியை எங்கள் அறக்கட்டளை ஊக்குவிக்கிறது. இது சில மாதங்களில் ஆரம்பிக்கப்படும்.,"['எங்கள்', 'நம்/நமது']",எங்கள்
our,"So when I tell people about this, that our bodies change our minds and our minds can change our behavior, and our behavior can change our outcomes, they say to me, ""It feels fake."" Right?","எனவே, நான் மக்களிடம் கூறுவது, நமது உடல் நம் எண்ணங்களை மாற்றுகிறது, நமது எண்ணம் நமது நடத்தையை மாற்றும் என்பதும்தான். நமது நடத்தை பல நிகழ்வுகளின் வெளிப்பாடுகளை மாற்றும். மக்களோ, ""இந்தே மாற்றங்கள், பொய்யானவை"" என்று கூறுகிறார்கள்.","['எங்கள்', 'நம்/நமது']",நம்/நமது
our,"If it turns out to be fake, we put it on our website.","அது போலியாக இருந்தால், நாங்கள் அதனை எங்கள் வலைத்தளத்தில் பதிவு செய்வோம் .","['எங்கள்', 'நம்/நமது']",எங்கள்
our,"Yeah, Doyle, we have a mission, and our mission Plan A is... to find a planet that can habitate the people that are living on Earth right now.",ஆம் நம் கடமை என்னவென்றால் ... பூமியில் வாழும் மக்களுக்காக வாழ தகுந்த கிரகத்கை கண்டறிவது .,"['எங்கள்', 'நம்/நமது']",நம்/நமது
our,"Now our bassist has broken his arm, and we need a replacement for tonight's warm-up gig.",நம்ம இசைக்கலைஞரோட தோள் உடைஞ்சிருச்சு... அதனால இன்னிக்கு இரவு இசைவிழாவுக்கு வேற ஆள் தேவைபடுது.,"['எங்கள்', 'நம்/நமது']",நம்/நமது
our,This is a brand-new approach and one that left some questioning our sanity.,இது ஒரு புத்தம் புதிய அணுகுமுறையாகவும் எங்கள் நல்லறிவை ஐயம் கொண்டதாகவும் இருந்தது.,"['எங்கள்', 'நம்/நமது']",எங்கள்
our,"So as we are facing all the multiple crises in our world at the moment, what is good for us on a personal level, what's going to bring more joy, gratitude, effectiveness in our lives and be the best for our own careers, is also what is best for the world.","ஆக, நாம் சந்திக்கும், பலவித இடர்பாடுகளும், இவ்வுலகில் ஒரே நேரத்தில் நமக்கு நேரும் போது, நமது சொந்த மட்டத்தில் எவை நமக்கு நன்மை பயப்பனவோ, எவை நமக்கு மிகுந்த மகிழ்ச்சியையும், நிறைவையும், வாழ்வின் செயல்பாட்டையும் அளித்து, நமது வாழ்நாள் தொழிலுக்கு உகந்து விளங்குகிறதோ, அதுவே நம் உலகிற்கும் உகந்ததாக விளங்குகிறது.","['எங்கள்', 'நம்/நமது']",நம்/நமது
our,"As I've said, when we're born, we don't choose our parents, and when we go to school, we don't choose our school.",நான் கூறியது போல பிறக்கும்போது நமது பெற்றோர்களை நாம் தேர்ந்தெடுப்பது இல்லை பள்ளிக்கு செல்லும்போது பள்ளியை நாம் தேர்ந்தெடுப்பது இல்லை,"['எங்கள்', 'நம்/நமது']",நம்/நமது
our,And they've already hit 2 of our installations.,அவர்கள் ஏற்கனவே எங்கள் நிறுவல் 2 ஹிட் தான்.,"['எங்கள்', 'நம்/நமது']",எங்கள்
our,It's not nice for our children to study with their children.,நம் குழந்தைகள் அவர்கள் குழந்தைகளுடன் படிப்பது நன்றாக இருப்பதில்லை.,"['எங்கள்', 'நம்/நமது']",நம்/நமது
our,Hence our older people are likely to end up living distant from their children and the friends of their youth.,எனவே நமது வயதானவர்கள் அவர்களது குழந்தைகளிடம் இருந்து விலகி வாழ நேருகிறது மற்றும் இளமைகால நண்பர்களிடம் இருந்தும் விலகி வாழ நேருகிறது,"['எங்கள்', 'நம்/நமது']",நம்/நமது
our,But some of our grandchildren probably will.,ஆனால் நமது வருங்கால சந்ததியினர் அதை செய்யவுள்ளனர்.,"['எங்கள்', 'நம்/நமது']",நம்/நமது
our,"Still a third reason is our American cult of youth, which shows up even in our advertisements.",மூன்றாவது காரணம் இளைஞர்கள் குறித்த நம் பற்றீடுபாடு நமது விளம்பரங்களில் கூட நீங்கள் அதை பார்க்கலாம்,"['எங்கள்', 'நம்/நமது']",நம்/நமது
our,Why would you let these assholes ruin our night?,ஏன் இந்த assholes எங்கள் இரவில் அழித்து விட வேண்டும்?,"['எங்கள்', 'நம்/நமது']",எங்கள்
our,"You know, you're so right. We must give him a hand, because this man knows how insensitive our government is.",உங்களுக்கு தெரியுமா? நீங்கள் மிக செரியாக சொன்னீர்கள். நாம் அவருக்கு கைத்தட்ட வேண்டும். ஏனெனில் இந்த மனிதருக்கு நமது அரசு எவ்வளவு உணர்ச்சியற்று இருக்கிறது என்று தெரியும்.,"['எங்கள்', 'நம்/நமது']",நம்/நமது
our,This is our new family abode.,இது எங்கள் புதிய குடும்பம்.,"['எங்கள்', 'நம்/நமது']",எங்கள்
our,"Always, we believed that change will spring from within, that change should be a reconciliation with culture, cultural diversity, with our faith in our tradition and in our history, but at the same time, open to universal values, connected with the world, tolerant to the outside.","நாங்கள் எங்கள் கலாச்சாரம், கலாசார வேறுபாட்டுடன் ஒத்த எங்கள் மரபுகளிலும், வரலாற்றிலும் நம்பிக்கையுடைய மாற்றம், அதே சமயம் உலக எங்கள் ஆழ்மனதில் நம்பிக்கையுடைய மாற்றம், அதே சமயம் உலக எங்கள் ஆழ்மனதில் இருந்து வெளிவரும் என நம்பினோம். இருந்து வெளிவரும் என நம்பினோம். அதே சமயம், நாங்கள் சகிப்புத்தன்மையையும், உலகோடு ஒத்து வாழ்வதையும் ஏற்று கொண்டுள்ளோம்.","['எங்கள்', 'நம்/நமது']",எங்கள்
our,"And we want to tell our grandchildren that there was a terrible time in history where up to a third of the children had brains and bodies that were stunted, but that exists no more.","நம் குழந்தைகளிடம், ""வரலாற்றில் முன்னாட்களில் பட்டினியின் காரணமாக மூன்றில் ஒரு பங்கு குழந்தைகள் மூளை வளர்ச்சிக் குறைபாடுடனும் உடல் சத்துக் குறைபாடுடனும் இருந்தன; ஆனால் இப்போது இந்தப் பிரச்னை அறவே இல்லை"" என்று கூறும் நிலை வர, நம்மால் முடிந்ததைச் செய்வோம் என்று வேண்டுகிறேன்.","['எங்கள்', 'நம்/நமது']",நம்/நமது
our,"And that little stop, look, go, is such a potent seed that it can revolutionize our world.","அந்த சிறிய நில், கவனி, செல், ஒரு ஆற்றல்மிகுந்த விதை நம் உலகில் புரட்சியை ஏற்படுத்தகூடியது.","['எங்கள்', 'நம்/நமது']",நம்/நமது
our,"Our business plan in Rwanda was put together under the leadership of Diana Noble, who is an unusually gifted woman, but not unusual in the type of people who have been willing to do this kind of work.","ருவாண்டாவில் எங்களது பணித்திட்டம், டயானா நோபல் அவர்களின் தலைமையில் ஒருங்கிணைக்கப்பட்டது. அவர் அசாத்தியமான திறமை வாய்க்கப்பெற்ற பெண்மணி, ஆனால் இது போன்ற பணிகளை செய்யும் துணிவு பெற்றவர்களிடமிருந்து அவர் வேறுபடவில்லை.","['எங்கள்', 'நம்/நமது']",எங்கள்
our,We feel so nice that our children can teach us how to read and write.,எங்கள் பிள்ளைகள் எங்களுக்கே எழுத படிக்க கற்பித்தது அருமை.,"['எங்கள்', 'நம்/நமது']",எங்கள்
our,The science confirms what we know in our hearts.,எங்கள் மனதுக்கு தெரிந்ததை விஞ்ஞானம் உறுதிப்படுத்துகிறது.,"['எங்கள்', 'நம்/நமது']",எங்கள்
our,"As you know, North Korea has a one million man standing army... less than 50 kilometers from our capital.","தெரியும் போல, வட கொரியா இராணுவ நின்று ஒரு மில்லியன் மனிதன் கொண்டிருக்கிறது... எங்கள் மூலதனம் இருந்து 50 கிலோமீட்டர் விட குறைவாக.","['எங்கள்', 'நம்/நமது']",எங்கள்
our,How many of our men has he killed?,அவர் எப்படி நம் ஆண்கள் பல பேர்?,"['எங்கள்', 'நம்/நமது']",நம்/நமது
our,Shame is an epidemic in our culture.,"அவமானம், நம்முடைய கலாச்சாரத்தில் பெருவாரியாக பரவியுள்ளது.","['எங்கள்', 'நம்/நமது']",நம்/நமது
our,"Speaking of close encounters, did our friendly neighbourhood tax inspector pay a visit?",நடவடிக்கை பற்றி பேசும்போது... நம்ம பக்கத்துக்கு வீட்டு வரி துறை அதிகாரி வந்தாரா.,"['எங்கள்', 'நம்/நமது']",நம்/நமது
our,"(Laughter) We suppress it. You know, this is our policy.",(சிரிப்பு) நாங்கள் அதை கட்டுப்படுத்துகிறோம். எங்கள் வழமை உங்களுக்கு தெரியும்.,"['எங்கள்', 'நம்/நமது']",எங்கள்
our,We have a beacon marking our location.,நம்ம இடத்தைக் குறிக்கும் பீகன் இருக்கு.,"['எங்கள்', 'நம்/நமது']",நம்/நமது
our,"Lombard, Lane, I want you to meet our new stringer.","லம்பார்ட் , லேன் , நான் நீங்கள் எங்கள் புதிய ஸ்டிரிங்கர் சந்திக்க வேண்டும் .","['எங்கள்', 'நம்/நமது']",எங்கள்
our,They'll go into our brain through the capillaries and basically connect our neocortex to a synthetic neocortex in the cloud providing an extension of our neocortex.,"அவைகள் நமது மூளைக்குள் செலுத்தப்படலாம், இரத்த நுண் குழாய்கள் மூலம் அடிப்படையில் பார்த்தீர்களானால் நமது புதிய புறணி மேக கணினியில் உள்ள ஒரு செயற்கை புறணியுடன் இணைக்கப்படும் சொல்லபோனால் நமது புதிய புறணிக்கு ஒரு நீட்சி அமைப்பு அது","['எங்கள்', 'நம்/நமது']",நம்/நமது
our,Our hospitals have an explicit policy called age-based allocation of healthcare resources.,நமது மருதத்துவமனைகளில் ஒரு வெளிபடையான செயற்திட்டம் உள்ளது வயது அடிப்படையிலான வள ஆதார ஒதுக்கீடு என்று அதற்க்கு பெயர்,"['எங்கள்', 'நம்/நமது']",நம்/நமது
our,I created this space to be a cyberhome for many of us who are misunderstood in our different home countries.,நம் பூர்விக நாட்டினரால் தவறாக பார்க்கப்படும் நம் அனைவருக்கான ஓர் இணையவீடாக இத்தளத்தை உருவாக்கினேன்.,"['எங்கள்', 'நம்/நமது']",நம்/நமது
our,Every child was designed to fulfill a predetermined role in our society..,ஒவ்வொரு குழந்தை நிறைவேற்ற வடிவமைக்கப்பட்டது நம் சமூகத்தில் ஒரு முன்னரே தீர்மானிக்கப்பட்ட பங்கு ..,"['எங்கள்', 'நம்/நமது']",நம்/நமது
our,"And what's happened, over the last 400 years in particular, is that human beings have invented ""brainlets"" -- little additional parts for our brain -- made out of powerful ideas that help us see the world in different ways.",குறிப்பாக கடந்த 400 வருடங்களுக்கு மேலாக என்ன நடந்தது என்றால் மனிதர்கள் மூளைநுணுக்கங்களை `பிரெய்ன்லெட்’களைக் கண்டுபிடித்தார்கள் இது நமது மூளையினுடைய மிகுதிப் பாகங்கள் நமக்கு உதவுவதற்காக மிகுந்த சக்தி வாய்ந்த யோசனைகளால் உருவாக்கப்பட்டது இந்த உலகத்தை வேறு விதமாகப் பாருங்கள்,"['எங்கள்', 'நம்/நமது']",நம்/நமது
our,"And then we can also open our hearts, our hearts for the opportunities, for the opportunities also to help others, to make others happy, because nothing makes us more happy than when all of us are happy.","நாம் நம் இதயத்தையும் திறக்கலாம், நம் இதயத்தை வாய்ப்புகளுக்காக, பிறருக்கு உதவும் வாய்ப்புகளுக்காகவும், பிறரை மகிழ்விக்கவும், ஏனெனில், அனைவரும் மகிழ்ச்சியாக இருப்பது, நமக்கு மிகுந்த மகிழ்ச்சியைத் தரும்.","['எங்கள்', 'நம்/நமது']",நம்/நமது
our,Smiling stimulates our brain reward mechanism in a way that even chocolate -- a well-regarded pleasure inducer -- cannot match.,"புன்னகைத்தல் நமது மூளையின் வெகுமதிநிலை நுட்பத்தை ஊக்குவிக்கிறது அது, மிகச் சிறந்த சந்தோஷ ஊக்கியான சாக்லேட்-ஆல் கூட ஈடசெய்ய முடியாத அளவிற்கு ஊக்குவிக்கின்றது.","['எங்கள்', 'நம்/நமது']",நம்/நமது
our,"We always sell our windows at one price, a fair price.",நம்ம ஜன்னல் எப்போதும் ஒரே விலை. சரியான விலை.,"['எங்கள்', 'நம்/நமது']",நம்/நமது
our,"For who is God, except the lord, and who is a rock besides our God?","யார் கடவுள், கடவுள் தவிர என்பது, நமது கடவுள் தவிர ஒரு ராக் யார்?","['எங்கள்', 'நம்/நமது']",நம்/நமது
our,"I still remember the day in school when our teacher told us that the world population had become three billion people, and that was in 1960.",பள்ளியில் இருந்த நாள் எனக்கு இன்னும் நினைவில் இருக்கிறது அப்பொழுது எங்கள் ஆசிரியர் கூறினார் உலக மக்கள் தொகை மூன்று பில்லியனைத் தொடும என்று அவ்ர் குறிப்பிட்டது1960ம் வருடத்தில்,"['எங்கள்', 'நம்/நமது']",எங்கள்
our,"But most of our camera people and our journalists, they went underground in Egypt -- voluntarily -- to report what happened in Tahrir Square.","ஆனாலும் எங்களின் பல நிருபர்களும், புகைப்பட வல்லுநர்களும் தன்னிச்சையாக மறைந்திருந்து தஹ்ரிர் சதுக்கத்தில் நடக்கும் நிகழ்வுகளை மக்களுக்கு வெளிப்படுத்தினர்.","['எங்கள்', 'நம்/நமது']",எங்கள்
our,"It's about morality, we can't let these guys win, and also we want our money back from the United States government.","அதுஅறநெறிபற்றிநாம் , இவர்களை வெற்றி அனுமதிக்க முடியாது மேலும் நாங்கள் எங்கள் பணத்தை திரும்ப வேண்டும் இருந்துஐக்கிய அமெரிக்காவில்அரசு","['எங்கள்', 'நம்/நமது']",எங்கள்
our,"And I can say, with great confidence, that we are witnessing a mental-health catastrophe that will affect most of us, and it will change our world.","நான் பெரும் உறுதியுடன் கூறுவது, நாமில் பெரும்பாலானோரை பாதித்து, நமது உலகை மாற்றும் ஒரு மனநல பெரும் ஆபத்தை காண்கிறோம் என்பது.","['எங்கள்', 'நம்/நமது']",நம்/நமது
our,"This tribe, the Cofan, has 17 varieties of ayahuasca, all of which they distinguish a great distance in the forest, all of which are referable to our eye as one species.","கோஃபன் என்ற இந்த பழங்குடியினர், 17 வகைகளான அயஹாஸ்காக்களைக் கொண்டுள்ளார்கள், அவைகள் அனைத்தையும் காட்டில் ஒரு பெரிய தூரத்தால் வித்தியாசப்படுத்துகிறார்கள், அவைகள் அனைத்தும் எங்கள் கண்களுக்கு ஒரே இனங்களாகக் காணப்படக் கூடியவை என்று.","['எங்கள்', 'நம்/நமது']",எங்கள்
our,"(Laughter) So this goes against conventional wisdom that we should tell our friends our goals, right?","ஆக, இது நம்மோட வழமையான கருத்தியலுக்கு எதிராக உள்ளது, இல்லையா? அதாவது, நம் குறிக்கோள்களை சுற்றத்தாரிடம் சொல்லவேண்டும்,","['எங்கள்', 'நம்/நமது']",நம்/நமது
our,Video: Actor: At COALergy we view climate change as a very serious threat to our business.,"காணொளி: நடிகர்: நாங்கள் கரியியலில், பருவநிலை மாற்றத்தை மிகத்தீவிரமாக எங்கள் தொழிலுக்கு இது குந்தகம் விளைவிக்கும் என்ற நோக்கில் பார்க்கிறோம்","['எங்கள்', 'நம்/நமது']",எங்கள்
our,"We've seen an image of our blue planet, our world bank.",நாம் நம் நீல கிரகத்தின் படத்தைக் கண்டோம் நம் உலக வங்கி,"['எங்கள்', 'நம்/நமது']",நம்/நமது
our,(Applause) However there is a political battle in our country.,(கைத்தட்டல்) ஆனால் ஓர் அரசியல் சண்டை நம் நாட்டில் உள்ளது,"['எங்கள்', 'நம்/நமது']",நம்/நமது
our,"And to me, the hard part of the one thing that keeps us out of connection is our fear that we're not worthy of connection, was something that, personally and professionally, I felt like I needed to understand better.","எனக்கு, மிகக் கடினமான ஒன்றாக, நம்மை மற்றவரிடம் இணைய தடுக்கும் ஒன்றாக, அமைவது பயம், நாம் மற்றவரிடம் இணைய, சேர்ந்திருக்க தகுதியானவர்கள் கிடையாது, என்ற பயம், என்று விளங்கியது. அதை, தனிப்பட்ட முறையிலும், தொழில் முறையிலும் நன்றாக புரிந்து கொள்ள வேண்டும், என்று உணர்ந்தேன்.","['எங்கள்', 'நம்/நமது']",நம்/நமது
our,Frank and me just learned that we have lost 20 percent of our pension.,எங்கள் ஓய்வூதிய பிராங்க் மற்றும் என்னை நாங்கள் 20 சதவீதம் இழந்துவிட்டேன் என்று கற்று.,"['எங்கள்', 'நம்/நமது']",எங்கள்
our,And I also want to talk about what I call our new burden of knowledge.,இத்தகைய பிரச்சினைகள் தவிர்க்கப்பட முடியுமெனில் அது நம் கடமையல்லவா?,"['எங்கள்', 'நம்/நமது']",நம்/நமது
our,"Now, our foundation, for the last nine years, has invested in this.","கடந்த ஒன்பது வருடங்களாக, எங்கள் அறக்கட்டளை இதில் முதலீடு செய்து வருகிறது.","['எங்கள்', 'நம்/நமது']",எங்கள்
our,"And I believe that for us, being in the tomb means doing our own deep inner work around our wounds and allowing ourselves to be healed.",நான் நினைக்கிறேன் - நமக்கு கல்லறையில் இருப்பது என்றால் என்ன நம் மனதின் ஆழத்திற்குச் சென்று நம் காயங்களை திரும்ப பார்த்து அது குணமாக அனுமதிப்பது,"['எங்கள்', 'நம்/நமது']",நம்/நமது
our,"Since our marriage broke up, we're not in touch.","எங்கள் முறித்து என்பதால், நாம் தொடர்பு இல்லை.","['எங்கள்', 'நம்/நமது']",எங்கள்
our,"Currently, we are running an experiment in our studio.","இப்போது, எங்கள் ஸ்டூடியோவில் ஒரு சோதனை நடத்தி வருகிறோம்,","['எங்கள்', 'நம்/நமது']",எங்கள்
our,"It's not nice to give them employment in our factories, our companies.","அவர்களை நம் தொழிற்சாலையில், நம் நிறுவனத்தில் வேளைக்கு அமர்த்துவது நன்றாக இருப்பதில்லை.","['எங்கள்', 'நம்/நமது']",நம்/நமது
our,"Isn't violence the official solution of our government in Iraq,","வன்முறைஉத்தியோகபூர்வ தீர்வு அல்ல ஈராக்கில் நம் அரசாங்கம் ன்,","['எங்கள்', 'நம்/நமது']",நம்/நமது
our,"CO2 is the exhaling breath of our civilization, literally.","வெளிப்படையாகச் சொல்வோமானால், CO2 என்பது நமது நாகரிகத்தின் வெளிவிடும் சுவாசம் தான்.","['எங்கள்', 'நம்/நமது']",நம்/நமது
our,"Our mortgage, our interest rate, something like that.","எங்கள் அடமான, நம் வட்டி விகிதம், அந்த மாதிரி ஏதாவது.","['எங்கள்', 'நம்/நமது']",எங்கள்
team,"Just as teams have tryouts and plays have auditions, candidates should be asked to demonstrate their skills before they're hired.",குழுக்களுக்கு ஒத்திகையும் நாடகங்களுக்கு தேர்வும் இருப்பதுபோல் பணி அமர்த்தப்படுவதற்கு முன்பாக தேர்வாளர்களிடம் தங்கள் திறமையை வெளிப்படுத்த வேண்டும்.,"['அணி', 'குழு']",குழு
team,"They have autonomy over their time, their task, their team, their technique.","அவர்களுக்கு அவர்கள் நேரம், அவர்கள் பணிகள், அவர்கள் குழு, அவர்கள் செயல்முறை சார்ந்த சுய அதிகாரம் வழங்கப்பட்டது.","['அணி', 'குழு']",குழு
team,The team is proud of our four attempts.,எங்கள் அணியின் நான்கு முயற்சிகள் பெருமைக்குரியது.,"['அணி', 'குழு']",அணி
team,Bravo team's gonna breach.,பிராவோ அணியின் செல்கிறேன் மீறி.,"['அணி', 'குழு']",அணி
team,"Come on, Colts, let's beat that team!","நான் இந்த அணி வெல்ல , Colts வா!","['அணி', 'குழு']",அணி
team,"It was a novel approach to team building, I'll give him that.","குழு உருவாக்க இது ஒரு வழி, உங்களுக்கு அப்புறம் சொல்றேன்.","['அணி', 'குழு']",குழு
where,"Where the hell did they find you, greenhorn?",அவர்கள் எங்கே நரகத்தில் கண்டுபிடித்தனர் greenhorn ?,"['அங்கு', 'எங்கே/எங்கு']",எங்கே/எங்கு
where,"Where? The rooftop of my apartment building, a place where 96 families call home.","எங்கு? என் அடுக்குமாடி வீட்டின் கூரைக்கு, அங்கு 96 குடும்பங்கள் வாழ்கின்றன","['அங்கு', 'எங்கே/எங்கு']",எங்கே/எங்கு
where,"If Jorge made it out, that's where he'll be taking your friends.","ஜார்ஜ் அதை செய்தால், என்று அவர் உங்கள் நண்பர்கள் எடுத்து இருக்க வேண்டும், அங்கு தான்.","['அங்கு', 'எங்கே/எங்கு']",அங்கு
where,"I'm all right where I am, thank you very much.","நான் எங்க இருந்தாலும் நல்லது, ரொம்ப நன்றி.","['அங்கு', 'எங்கே/எங்கு']",எங்கே/எங்கு
where,Where are we right now?,எங்கே நாம் இப்போது இருக்கும்?,"['அங்கு', 'எங்கே/எங்கு']",எங்கே/எங்கு
where,"Where you live, the rules are different. All right?","நீங்கள் எங்கு, விதிகள் உள்ளன.","['அங்கு', 'எங்கே/எங்கு']",எங்கே/எங்கு
where,How can you go to a gathering without knowing where it is?,எங்கேன்னு தெரியாமா எப்படி அங்கே கூட்டத்துக்கு போவீங்க.,"['அங்கு', 'எங்கே/எங்கு']",அங்கு
where,"And if we look where the income ends up, this is 100 percent of the world's annual income.",வருவாய் எங்கே முடிகிறது என்பதை நாம் பார்ப்போமானால் -- வருவாய் -- இதுவே உலகின் 100 சதவீத ஆண்டு வருமானமாகும்.,"['அங்கு', 'எங்கே/எங்கு']",எங்கே/எங்கு
where,- Where are we even going?,- நாங்கள் கூட எங்கே போகிறீர்கள்?,"['அங்கு', 'எங்கே/எங்கு']",எங்கே/எங்கு
where,They teach you that where you come from?,அவர்கள் நீங்கள் அங்கு வந்து நீங்கள் கற்று?,"['அங்கு', 'எங்கே/எங்கு']",அங்கு
where,Tell him where you are.,நீங்கள் எங்கே அவரிடம் சொல்லுங்கள்.,"['அங்கு', 'எங்கே/எங்கு']",எங்கே/எங்கு
where,- Where is she?,- எங்கே அவள்?,"['அங்கு', 'எங்கே/எங்கு']",எங்கே/எங்கு
where,Where's that money go?,அந்த பணம் எங்கே போகிறது?,"['அங்கு', 'எங்கே/எங்கு']",எங்கே/எங்கு
where,Where are we going to go?,நாம எங்கே போகப் போறோம்?,"['அங்கு', 'எங்கே/எங்கு']",எங்கே/எங்கு
where,Where did you get this?,எங்கே இந்த கிடைத்ததா?,"['அங்கு', 'எங்கே/எங்கு']",எங்கே/எங்கு
where,Where exactly are we going?,நாங்கள் எங்கு போகிறோம்?,"['அங்கு', 'எங்கே/எங்கு']",எங்கே/எங்கு
where,And where are they now?,அவர்கள் இப்போது எங்கே இருக்கிறார்கள்?,"['அங்கு', 'எங்கே/எங்கு']",எங்கே/எங்கு
where,Where you are,ஒரு ஊதா ஸ்கை வரை விளக்கு நீ எங்கே,"['அங்கு', 'எங்கே/எங்கு']",எங்கே/எங்கு
where,Where were we?,நாம எங்கே இருந்தோம்?,"['அங்கு', 'எங்கே/எங்கு']",எங்கே/எங்கு
where,Where are you hurt?,நீங்கள் எங்கு வலிக்கிறது?,"['அங்கு', 'எங்கே/எங்கு']",எங்கே/எங்கு
where,"Similarly, just through the grip of the cane, you can feel contrasting textures in the floor below, and over time you build a pattern of where you are and where you're headed.",அதை போல கைத்தடியின் பிடிமானத்தை வைத்து கீழிருக்கும் தளத்தின் மாறுபட்ட தன்மைகளை புரிந்து கொள்ளலாம் காலபோக்கில் நீங்கள் எங்கிருக்கிறீர்கள் எனபது குறித்து ஒரு படிவத்தை கட்டமைப்பீர்கள் எங்கு போய் கொண்டிருகிறீர்கள் என்று தெரிந்து கொள்வீர்கள்,"['அங்கு', 'எங்கே/எங்கு']",எங்கே/எங்கு
where,"Now, where do you plan to begin the inspection?","இப்போது, நீங்கள் ஆய்வு தொடங்க அங்கு திட்டமிட?","['அங்கு', 'எங்கே/எங்கு']",அங்கு
where,I know where he hides the keys.,அவர் விசைகளை மறைக்கும் எங்கே எனக்கு தெரியும்.,"['அங்கு', 'எங்கே/எங்கு']",எங்கே/எங்கு
where,"Say, chief, you don't know where I might could hire me a driver for a week or two, do you?","STAN: சொல், தலைமை, நீங்கள் தெரியாது எங்கே நான் வலிமை நீங்கள், என்னை ஒரு வாரம் அல்லது இரண்டு ஒரு இயக்கி செய்ய ஏற்பாடு செய்ய முடியும்?","['அங்கு', 'எங்கே/எங்கு']",எங்கே/எங்கு
where,And now you're saying that you have no idea where we're going or what we're doing?,"இப்பொழுது நீங்கள், நாங்கள் போகிறோம் அல்லது நாங்கள் என்ன செய்கிறீர்கள் அங்கு எதுவும் தெரியாது என்று சொல்கிறீர்கள்?","['அங்கு', 'எங்கே/எங்கு']",அங்கு
where,I'd like to talk about where the gap of knowledge is.,எங்கே இந்தப் பெரும் இடைவெளி என்று நான் பலமுறை சிந்தித்து இருக்கிறேன்.,"['அங்கு', 'எங்கே/எங்கு']",எங்கே/எங்கு
where,"So it's the only college in India where, if you should have a Ph.D. or a Master's, you are disqualified to come.","ஆதலின், இது தான் இந்தியாவின் ஒரே கல்லூரி, எங்கு உங்களிடம் ஒரு பேரறிஞர் பட்டம் இருந்தாலோ, முனைவர் பட்டம் இருந்தாலோ, உங்களுக்கு கல்லூரிக்குள் வர அனுமதி கிடையாது.","['அங்கு', 'எங்கே/எங்கு']",எங்கே/எங்கு
